city,site_code,name,longitude,latitude,stateID
Cuddalore,site_5621,"Kudikadu, Cuddalore - TNPCB",79.7532099,11.6829898,Tamil Nadu
Salem,site_5622,"Sona College of Technology, Salem - TNPCB",78.125052,11.679111,Tamil Nadu
Coimbatore,site_5623,"PSG College of Arts and Science, Coimbatore - TNPCB",77.0349,11.0328,Tamil Nadu
Ooty,site_5624,"Bombay Castel, Ooty - TNPCB",76.7138973,11.4068288,Tamil Nadu
Ramanathapuram,site_5625,"Chalai Bazaar, Ramanathapuram - TNPCB",78.831977,9.36399,Tamil Nadu
Palkalaiperur,site_5626,"Bharathidasan University, Palkalaiperur - TNPCB",78.741746,10.681158,Tamil Nadu
Karur,site_5627,"Kamadenu Nagar, Karur - TNPCB",10.96782,78.08088,Tamil Nadu
Bareilly,site_5628,"Civil Lines, Bareilly - UPPCB",79.414455,28.359581,Uttar Pradesh
Tiruchirappalli,site_5630,"St Joseph College, Tiruchirappalli - TNPCB",78.691849,10.830158,Tamil Nadu
Anantapur,site_5632,"Gulzarpet, Anantapur - APPCB",77.593027,14.675886,Andhra Pradesh
Dharwad,site_5638,"Kalabhavan, Dharwad - KSPCB",75.008381,15.459706,Karnataka
Bhopal,site_5650,"Paryavaran Parisar, Bhopal - MPPCB",77.425409,23.210494,Madhya Pradesh
Guwahati,site_5651,"IITG, Guwahati - PCBA",91.70046436,26.2028636,Assam
Raipur,site_5652,"AIIMS, Raipur - CECB",81.578979,21.258815,Chhattisgarh
Raipur,site_5653,"Siltara Phase-II, Raipur - CECB",81.664929,21.371751,Chhattisgarh
Raipur,site_5654,"Krishak Nagar, Raipur - CECB",81.705301,21.237755,Chhattisgarh
Raipur,site_5655,"Bhatagaon New ISBT, Raipur - CECB",81.630094,21.219665,Chhattisgarh
Korba,site_5656,"Rampur, Korba - CECB",82.746431,22.368195,Chhattisgarh
Korba,site_5657,"Urja Nagar, Korba - CECB",82.549611,22.348441,Chhattisgarh
Sivasagar,site_5658,"Girls College, Sivasagar - PCBA",94.636574,26.987634,Assam
Bhilai,site_5659,"Hathkhoj, Bhilai - CECB",81.40835,21.224231,Chhattisgarh
Bhilai,site_5660,"32Bungalows, Bhilai - CECB",81.31477,21.194815,Chhattisgarh
Gwalior,site_5661,"Maharaj Bada, Gwalior - MPPCB",78.147714,26.200388,Madhya Pradesh
Sagar,site_5662,"Civil Lines, Sagar - MPPCB",78.759431,23.838586,Madhya Pradesh
Surat,site_5664,"Science Center, Surat - SMC",72.795405,21.170046,Gujarat
Chittoor,site_5665,"Gangineni Cheruvu, Chittoor - APPCB",79.097889,13.20488,Andhra Pradesh
Tirupati,site_5666,"Vaikuntapuram, Tirupati - APPCB",79.40923,13.615387,Andhra Pradesh
Gwalior,site_5667,"Deen Dayal Nagar, Gwalior - MPPCB",78.216432,26.259242,Madhya Pradesh
Nalbari,site_5668,"Bata Chowk, Nalbari - PCBA",91.439057,26.446912,Assam
Byrnihat,site_5669,"Central Academy for SFS, Byrnihat - PCBA",91.87488,26.071318,Assam
Baripada,site_5670,"Meher Colony, Baripada - OSPCB",86.728318,21.941841,Odisha
Keonjhar,site_5671,"Jagamohanpur, Keonjhar - OSPCB",85.599355,21.6439,Odisha
Rairangpur,site_5672,"Divisional Forest Office, Rairangpur - OSPCB",86.174829,22.265816,Odisha
Bileipada,site_5673,"Tata Township, Bileipada - OSPCB",85.47409613,22.06156703,Odisha
Nayagarh,site_5674,"Dabuna, Nayagarh - OSPCB",85.416905,21.847279,Odisha
Rourkela,site_5675,"Raghunathpali, Rourkela - OSPCB",84.809444,22.220833,Odisha
Suakati,site_5676,"OMC Colony, Suakati - OSPCB",85.510538,21.606865,Odisha
Tensa,site_5677,"Barsua Iron Ore Mines, Tensa - OSPCB",85.167016,21.869985,Odisha
Bengaluru,site_5678,"RVCE-Mailasandra, Bengaluru - KSPCB",77.502466,12.921418,Karnataka
Kalaburagi,site_5679,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",76.847397,17.336318,Karnataka
Hubballi,site_5680,"Lingaraj Nagar, Hubballi - KSPCB",75.1160168,15.3714823,Karnataka
Bengaluru,site_5681,"Kasturi Nagar, Bengaluru - KSPCB",77.664217,13.003872,Karnataka
Tumakuru,site_5682,"Thimmalapura, Tumakuru - KSPCB",77.099072,13.377516,Karnataka
Guwahati,site_5683,"LGBI Airport, Guwahati - PCBA",91.589544,26.10887,Assam
Silchar,site_5684,"Tarapur, Silchar - PCBA",92.79525,24.82827,Assam
Vijayawada,site_5685,"Kanuru, Vijayawada - APPCB",80.699436,16.486692,Andhra Pradesh
Bengaluru,site_5686,"Shivapura_Peenya, Bengaluru - KSPCB",77.5080115,13.0246342,Karnataka
Rourkela,site_5687,"Fertilizer Township, Rourkela - OSPCB",84.86277778,22.18972222,Odisha
Rourkela,site_5688,"Sector-2, Rourkela - OSPCB",84.88111111,22.245,Odisha
Chhal,site_5689,"Nawapara SECL Colony, Chhal - CECB",83.140608,22.118125,Chhattisgarh
Kunjemura,site_5690,"OP Jindal School, Kunjemura - CECB",83.483212,22.12665,Chhattisgarh
Milupara,site_5691,"Govt. Higher Secondary School, Milupara - CECB",83.5197009,22.1910172,Chhattisgarh
Tumidih,site_5692,"OP Jindal Industrial Park, Tumidih - CECB",83.33820077,22.06631475,Chhattisgarh
Kadapa,site_5693,"Yerramukkapalli, Kadapa - APPCB",78.824187,14.465052,Andhra Pradesh
Jodhpur,site_5694,"Samrat Ashok Udhyan, Jodhpur - RSPCB",72.976571,26.253384,Rajasthan
Bharatpur,site_5695,"Krishna Nagar, Bharatpur - RSPCB",77.50873,27.215415,Rajasthan
Bikaner,site_5696,"MM Ground, Bikaner - RSPCB",73.292658,28.018792,Rajasthan
Churu,site_5699,"Subash Chowk, Churu - RSPCB",74.961696,28.296139,Rajasthan
Dholpur,site_5700,"Raja Ganj, Dholpur - RSPCB",77.898881,26.699557,Rajasthan
Kota,site_5701,"Nayapura, Kota - RSPCB",75.855668,25.196024,Rajasthan
Tonk,site_5702,"Shastri Nagar, Tonk - RSPCB",75.780517,26.159933,Rajasthan
Rishikesh,site_5703,"Shivaji Nagar, Rishikesh - UKPCB",78.2859547,30.075911,Uttarakhand
Kashipur,site_5704,"Govt. Girls Inter College, Kashipur - UKPCB",78.9611753,29.2124114,Uttarakhand
Sirohi,site_5705,"Vedhaynath Colony, Sirohi - RSPCB",72.857549,24.885261,Rajasthan
Nagaon,site_5706,"Christianpatty, Nagaon - PCBA",92.68449,26.349082,Assam
Kota,site_5707,"Dhanmandi, Kota - RSPCB",75.858137,25.16409,Rajasthan
Bhopal,site_5708,"Idgah Hills, Bhopal - MPPCB",77.381568,23.264759,Madhya Pradesh
Indore,site_5709,"Vijay Nagar Scheme-78, Indore - Glenmark",75.8871,22.76726,Madhya Pradesh
Dhanbad,site_5710,"Sardar Patel Nagar, Dhanbad - JSPCB",86.44268,23.80569,Jharkhand
Banswara,site_5711,"Rati Talai, Banswara - RSPCB",74.44001,23.55519,Rajasthan
Chittorgarh,site_5712,"Shastri Nagar, Chittorgarh - RSPCB",74.623527,24.892047,Rajasthan
Dausa,site_5713,"Khatikan Mohalla, Dausa - RSPCB",76.334753,26.895552,Rajasthan
Barmer,site_5714,"Railway Colony, Barmer - RSPCB",71.393989,25.747299,Rajasthan
Hanumangarh,site_5715,"Housing Board, Hanumangarh - RSPCB",74.283608,29.61075,Rajasthan
Sawai Madhopur,site_5716,"Sahu Nagar, Sawai Madhopur - RSPCB",76.359327,26.031443,Rajasthan
Jhunjhunu,site_5717,"Indra Nagar, Jhunjhunu - RSPCB",75.386577,28.108988,Rajasthan
Rajsamand,site_5718,"Dhoinda, Rajsamand - RSPCB",73.883502,25.03636,Rajasthan
Sri Ganganagar,site_5719,"Old City, Sri Ganganagar - RSPCB",73.864511,29.931624,Rajasthan
Jodhpur,site_5720,"Jhalamand, Jodhpur - RSPCB",73.070156,26.215415,Rajasthan
Pratapgarh,site_5721,"Pragati Nagar, Pratapgarh - RSPCB",74.780702,24.041198,Rajasthan
Sikar,site_5722,"Radhakishan Pura, Sikar - RSPCB",75.153302,27.608912,Rajasthan
Karauli,site_5723,"Satyawati Vihar, Karauli - RSPCB",77.025989,26.506177,Rajasthan
Jhalawar,site_5724,"Rajlaxmi Nagar, Jhalawar - RSPCB",76.172782,24.588397,Rajasthan
Jaipur,site_5725,"Mansarovar Sector-12, Jaipur - RSPCB",75.766894,26.843698,Rajasthan
Jodhpur,site_5726,"Digari Kalan, Jodhpur - RSPCB",73.082283,26.29581,Rajasthan
Jaipur,site_5727,"Sector-2 Murlipura, Jaipur - RSPCB",75.771817,26.960669,Rajasthan
Jaipur,site_5728,"RIICO Sitapura, Jaipur - RSPCB",75.827928,26.786682,Rajasthan
Bengaluru,site_5729,"Jigani, Bengaluru - KSPCB",77.6299145,12.7816279,Karnataka
Pimpri-Chinchwad,site_5763,"Gavalinagar, Pimpri Chinchwad - MPCB",73.82487,18.63673,Maharashtra
Pimpri-Chinchwad,site_5764,"Park Street Wakad, Pimpri Chinchwad - MPCB",73.77946,18.59051,Maharashtra
Pimpri-Chinchwad,site_5765,"Thergaon, Pimpri Chinchwad - MPCB",73.765797,18.616318,Maharashtra
Pune,site_5766,"Katraj Dairy, Pune - MPCB",73.854155,18.45445,Maharashtra
Pune,site_5767,"Savitribai Phule Pune University, Pune - MPCB",73.826908,18.547056,Maharashtra
Kolhapur,site_5768,"Shivaji University, Kolhapur - MPCB",74.2505872,16.6870449,Maharashtra
Kolhapur,site_5769,"Sinchan Bhavan, Kolhapur - MPCB",74.2426398,16.7143745,Maharashtra
Bhilwara,site_5770,"Pratap Nagar, Bhilwara - RSPCB",74.618883,25.339605,Rajasthan
Bundi,site_5771,"New Colony, Bundi - RSPCB",75.644272,25.435774,Rajasthan
Jaisalmer,site_5772,"Sadar Bazar, Jaisalmer - RSPCB",70.909168,26.912329,Rajasthan
Jodhpur,site_5773,"Mandor, Jodhpur - RSPCB",73.047444,26.358805,Rajasthan
Sangli,site_5774,"Vijay Nagar, Sangli - MPCB",74.3623,16.5038,Maharashtra
Baran,site_5775,"Bamboliya, Baran - RSPCB",76.469948,25.106006,Rajasthan
Solapur,site_5776,"Ratandeep Housing Society, Solapur - MPCB",75.90649,17.65439,Maharashtra
Solapur,site_5777,"Dnyaneshwar Nagar, Solapur - MPCB",75.9132495,17.6336264,Maharashtra
Nagaur,site_5778,"Karni Colony, Nagaur - RSPCB",73.734444,27.213494,Rajasthan
Nashik,site_5779,"Pandav Nagari, Nashik - MPCB",73.7788008,19.9591346,Maharashtra
Latur,site_5780,"Sawe Wadi, Latur - MPCB",76.57452,18.39963,Maharashtra
Nashik,site_5781,"MIDC Ambad, Nashik - MPCB",73.73148,19.95022,Maharashtra
Nashik,site_5782,"Hirawadi, Nashik - MPCB",73.813844,20.021503,Maharashtra
Mahad,site_5783,"Kamble Tarf Birwadi, Mahad - MPCB",73.4783687,18.1023399,Maharashtra
Akola,site_5784,"Ramdaspeth, Akola - MPCB",77.000253,20.719516,Maharashtra
Ahmednagar,site_5785,"Tarakpur, Ahmednagar - MPCB",74.73339,19.10122,Maharashtra
Amravati,site_5786,"Shivneri Colony, Amravati - MPCB",77.7895248,20.9402359,Maharashtra
Amravati,site_5787,"Shri Shivaji Science College, Amaravati - MPCB",77.765701,20.939198,Maharashtra
Aurangabad,site_5788,"MIDC Chilkalthana, Aurangabad - MPCB",75.38731,19.87562,Maharashtra
Aurangabad,site_5789,"Rachnakar Colony, Aurangabad - MPCB",75.321188,19.863756,Maharashtra
Jalgaon,site_5790,"Prabhat Colony, Jalgaon - MPCB",75.565602,21.001264,Maharashtra
Jalna,site_5791,"Old MIDC, Jalna - MPCB",75.905894,19.854616,Maharashtra
Nagpur,site_5792,"Ambazari, Nagpur - MPCB",79.04952,21.121801,Maharashtra
Nagpur,site_5793,"Ram Nagar, Nagpur - MPCB",79.048912,21.143383,Maharashtra
Parbhani,site_5794,"Masoom Colony, Parbhani - MPCB",76.761463,19.265594,Maharashtra
Nanded,site_5795,"Sneh Nagar, Nanded - MPCB",77.296291,19.173852,Maharashtra
Nagpur,site_5796,"Mahal, Nagpur - MPCB",79.107595,21.14472,Maharashtra
Thane,site_5797,"Kasarvadavali, Thane - MPCB",72.97182,19.26777,Maharashtra
Badlapur,site_5798,"Katrap, Badlapur - MPCB",73.23409,19.16485,Maharashtra
Navi Mumbai,site_5799,"Sector-2E Kalamboli, Navi Mumbai - MPCB",73.10297,19.02579,Maharashtra
Thane,site_5800,"Upvan Fort, Thane - MPCB",72.957979,19.222279,Maharashtra
Dhule,site_5801,"Deopur, Dhule - MPCB",74.776388,20.918946,Maharashtra
Malegaon,site_5802,"Mahesh Nagar, Malegaon - MPCB",74.529236,20.555712,Maharashtra
Navi Mumbai,site_5803,"Tondare-Taloja, Navi Mumbai - MPCB",73.1209,19.063,Maharashtra
Belapur,site_5804,"CBD Belapur, Belapur - MPCB",73.0406721,19.0243902,Maharashtra
Navi Mumbai,site_5805,"Kopripada-Vashi, Navi Mumbai - MPCB",73.014232,19.090337,Maharashtra
Mira-Bhayandar,site_5806,"Bhayandar West, Mira-Bhayandar - MPCB",72.840923,19.296481,Maharashtra
Mumbai,site_5807,"Mindspace-Malad West, Mumbai - MPCB",72.8304069,19.1878657,Maharashtra
Virar,site_5808,"Bolinj, Virar - MPCB",72.7988231,19.445821,Maharashtra
Boisar,site_5809,"Khaira, Boisar - MPCB",72.757971,19.786089,Maharashtra
Mumbai,site_5810,"Bandra Kurla Complex, Mumbai - MPCB",72.862131,19.065931,Maharashtra
Mumbai,site_5811,"Chembur, Mumbai - MPCB",72.8954371,19.0364585,Maharashtra
Ulhasnagar,site_5812,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",73.159121,19.235581,Maharashtra
Bhiwandi,site_5813,"Gokul Nagar, Bhiwandi - MPCB",73.057223,19.309073,Maharashtra
Mumbai,site_5814,"Kherwadi_Bandra East, Mumbai - MPCB",72.8456324,19.0632143,Maharashtra
Navi Mumbai,site_5815,"Sanpada, Navi Mumbai - MPCB",73.0151367,19.0575752,Maharashtra
Jabalpur,site_5816,"Suhagi, Jabalpur - JMC",79.95777,23.218135,Madhya Pradesh
Jabalpur,site_5817,"Gupteshwar, Jabalpur - JMC",79.916147,23.142888,Madhya Pradesh
Dhanbad,site_5827,"Kalakusuma, Dhanbad - DMC",86.481238,23.811548,Jharkhand
Pathardih,site_5832,"Mohalbani Ghat, Pathardih - DMC",86.411725,23.66988,Jharkhand
Vijayawada,site_5848,"HB Colony, Vijayawada - APPCB",80.594233,16.536107,Andhra Pradesh
Vijayawada,site_5849,"Rajiv Gandhi Park, Vijayawada - APPCB",80.612222,16.509717,Andhra Pradesh
Dungarpur,site_5850,"Bhoiwada, Dungarpur - RSPCB",73.714926,23.837789,Rajasthan
Jalore,site_5851,"Mudtra Sili, Jalore - RSPCB",72.626208,25.344694,Rajasthan
Delhi,site_5852,"New Moti Bagh, Delhi - MHUA",77.184,28.57834,Delhi
Karwar,site_5853,"KHB Colony, Karwar - KSPCB",74.141003,14.816666,Karnataka
Indore,site_5854,"Residency Area, Indore - IMC",75.8815,22.7084,Madhya Pradesh
Indore,site_5855,"Regional Park, Indore - IMC",75.8559,22.678,Madhya Pradesh
Indore,site_5856,"Maguda Nagar, Indore - IMC",75.8872,22.7524,Madhya Pradesh
Indore,site_5857,"Airport Area, Indore - IMC",22.7289,75.8076,Madhya Pradesh
Balasore,site_5937,"Kalidaspur, Balasore - OSPCB",86.89088,21.51161,Odisha
Barbil,site_5938,"Forest Office, Barbil - OSPCB",85.3945546,22.1166054,Odisha
Angul,site_5939,"Hakimapada, Angul - OSPCB",85.104082,20.832874,Odisha
Bhubaneswar,site_5940,"Lingraj Mandir, Bhubaneswar - OSPCB",85.836784,20.24079,Odisha
Cuttack,site_5941,"CDA Area, Cuttack - OSPCB",85.84768,20.48891,Odisha
Byasanagar,site_5942,"Ferro Chrome Colony, Byasanagar - OSPCB",86.1151,20.94185,Odisha
Bhubaneswar,site_5943,"Patia, Bhubaneswar - OSPCB",85.8163,20.34652,Odisha
Barrackpore,site_5959,"SVSPA Campus, Barrackpore - WBPCB",88.3617589,22.7605581,West Bengal
Mumbai,site_5960,"Byculla, Mumbai - BMC",72.838,18.9767,Maharashtra
Mumbai,site_5961,"Shivaji Nagar, Mumbai - BMC",72.923356,19.060498,Maharashtra
Mumbai,site_5962,"Kandivali West, Mumbai - BMC",72.831718,19.215859,Maharashtra
Mumbai,site_5963,"Sewri, Mumbai - BMC",72.85673,19.000084,Maharashtra
Mumbai,site_5964,"Ghatkopar, Mumbai - BMC",72.920967,19.083694,Maharashtra
Jabalpur,site_5965,"Govindh Bhavan Colony, Jabalpur - JMC",79.973061,23.163174,Madhya Pradesh
Pudukottai,site_5978,"SIPCOT Nathampannai, Pudukottai - TNPCB",10.42342,78.78489,Tamil Nadu
Virudhunagar,site_5979,"Collectorate Office, Virudhunagar - TNPCB",77.948828,9.559382,Tamil Nadu
Vijayawada,site_5981,"Rajiv Nagar, Vijayawada - APPCB",80.64911,16.554731,Andhra Pradesh
Bhiwadi,site_5982,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",76.829265,28.207266,Rajasthan
Durgapur,site_5983,"PCBL Residential Complex, Durgapur - WBPCB",87.35444,23.508764,West Bengal
Asansol,site_5985,"Evelyn Lodge, Asansol - WBPCB",23.69794,86.9444,West Bengal
Asansol,site_5986,"Mahabir Colliery, Asansol - WBPCB",23.61818,87.10572,West Bengal
Pune,site_5988,"Bhumkar Nagar, Pune - IITM",18.60577,73.74998,Maharashtra
Howrah,site_5989,"Botanical Garden, Howrah - WBPCB",22.55495,88.29257,West Bengal
Pune,site_5995,"Trivenidevi Bhalotia College, Asansol - WBPCB",23.61652,87.11913,West Bengal
Pune,site_5996,"Panchawati_Pashan, Pune - IITM",18.53646,73.80545,Maharashtra
Pune,site_5997,"SIPCOT Industrial Park, Perundurai - TNPCB",11.25824,77.55276,Tamil Nadu
Pune,site_5998,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",18.61477,73.79952,Maharashtra
Durgapur,site_6008,"Mahishkapur Road_B-Zone, Durgapur - WBPCB",23.56792,87.30684,West Bengal
Howrah,site_6009,"Dasnagar, Howrah - WBPCB",22.60256,88.31057,West Bengal
Panchgaon,site_6011,"Amity University, Panchgaon - IITM",28.3153,76.9143,Haryana
Pune,site_6012,"Dhankawadi, Pune - IITM",18.45988,73.85219,Maharashtra
